annotation_id,submission_number,field,label
K153351:setting,K153351,setting,DIAGNOSTIC_INTERPRETATION
K153351:action,K153351,action,INTERPRETATION_OR_DIAGNOSIS
K153351:action,K153351,action,WORKFLOW_OR_DOCUMENTATION
K153427:input,K153427,input,MEDICAL_IMAGE
K153427:output,K153427,output,CLASSIFICATION_OR_DIAGNOSIS
K153427:output,K153427,output,MEASUREMENT_OR_QUANTIFICATION
K153427:output,K153427,output,SEGMENTATION_OR_LOCALIZATION
K153427:user,K153427,user,OTHER_CLINICIAN
K153427:user,K153427,user,OTHER_PHYSICIAN
K153427:action,K153427,action,OTHER
K160088:input,K160088,input,AUDIO_OR_VIDEO
K160088:input,K160088,input,MEDICAL_IMAGE
K160088:input,K160088,input,MULTIMODAL
K160088:output,K160088,output,RECONSTRUCTION_OR_ENHANCEMENT
K160088:output,K160088,output,SEGMENTATION_OR_LOCALIZATION
K160088:setting,K160088,setting,PROCEDURAL_OR_OPERATING_ROOM
K160088:action,K160088,action,OTHER
K160338:input,K160338,input,MEDICAL_IMAGE
K160338:output,K160338,output,MEASUREMENT_OR_QUANTIFICATION
K160338:user,K160338,user,OTHER_CLINICIAN
K160338:setting,K160338,setting,MONITORING
K160338:setting,K160338,setting,PROCEDURAL_OR_OPERATING_ROOM
K160338:action,K160338,action,MONITORING_OR_FOLLOW_UP
K161068:input,K161068,input,PHYSIOLOGICAL_SIGNAL
K161068:output,K161068,output,CLASSIFICATION_OR_DIAGNOSIS
K161068:output,K161068,output,MEASUREMENT_OR_QUANTIFICATION
K161068:user,K161068,user,OTHER_CLINICIAN
K161068:setting,K161068,setting,DIAGNOSTIC_INTERPRETATION
K161068:setting,K161068,setting,OTHER
K161068:action,K161068,action,INTERPRETATION_OR_DIAGNOSIS
K161068:action,K161068,action,MONITORING_OR_FOLLOW_UP
K161148:input,K161148,input,MEDICAL_IMAGE
K161148:output,K161148,output,DOCUMENTATION_OR_SUMMARY
K161148:output,K161148,output,MEASUREMENT_OR_QUANTIFICATION
K161148:output,K161148,output,SEGMENTATION_OR_LOCALIZATION
K161148:setting,K161148,setting,MONITORING
K161148:action,K161148,action,MONITORING_OR_FOLLOW_UP
K161148:action,K161148,action,WORKFLOW_OR_DOCUMENTATION
K161201:input,K161201,input,MEDICAL_IMAGE
K161201:output,K161201,output,DETECTION_OR_ALERT
K161201:output,K161201,output,RECONSTRUCTION_OR_ENHANCEMENT
K161201:output,K161201,output,SEGMENTATION_OR_LOCALIZATION
K161201:user,K161201,user,RADIOLOGIST
K161201:setting,K161201,setting,DIAGNOSTIC_INTERPRETATION
K161201:action,K161201,action,INTERPRETATION_OR_DIAGNOSIS
K161322:input,K161322,input,MEDICAL_IMAGE
K161322:output,K161322,output,DOCUMENTATION_OR_SUMMARY
K161322:output,K161322,output,MEASUREMENT_OR_QUANTIFICATION
K161322:output,K161322,output,RECONSTRUCTION_OR_ENHANCEMENT
K161322:output,K161322,output,SEGMENTATION_OR_LOCALIZATION
K161322:user,K161322,user,TECHNOLOGIST_OR_OPERATOR
K161322:setting,K161322,setting,MONITORING
K161322:action,K161322,action,MONITORING_OR_FOLLOW_UP
K161382:input,K161382,input,AUDIO_OR_VIDEO
K161382:output,K161382,output,MEASUREMENT_OR_QUANTIFICATION
K161382:user,K161382,user,OTHER_CLINICIAN
K161382:setting,K161382,setting,DIAGNOSTIC_INTERPRETATION
K161382:action,K161382,action,INTERPRETATION_OR_DIAGNOSIS
K161625:input,K161625,input,MEDICAL_IMAGE
K161625:output,K161625,output,RECONSTRUCTION_OR_ENHANCEMENT
K161625:user,K161625,user,OTHER_PHYSICIAN
K161625:user,K161625,user,RADIOLOGIST
K161625:setting,K161625,setting,DIAGNOSTIC_INTERPRETATION
K161625:action,K161625,action,INTERPRETATION_OR_DIAGNOSIS
K161772:input,K161772,input,MEDICAL_IMAGE
K161772:output,K161772,output,MEASUREMENT_OR_QUANTIFICATION
K161772:user,K161772,user,OTHER_CLINICIAN
K161772:setting,K161772,setting,DIAGNOSTIC_INTERPRETATION
K161772:action,K161772,action,INTERPRETATION_OR_DIAGNOSIS
K161834:input,K161834,input,OTHER
K161834:output,K161834,output,MEASUREMENT_OR_QUANTIFICATION
K161834:user,K161834,user,PATIENT_OR_CAREGIVER
K161834:setting,K161834,setting,HOME_OR_CONSUMER
K161834:setting,K161834,setting,MONITORING
K161834:action,K161834,action,MONITORING_OR_FOLLOW_UP
K161834:action,K161834,action,PATIENT_SELF_MANAGEMENT
K161959:input,K161959,input,MEDICAL_IMAGE
K161959:output,K161959,output,CLASSIFICATION_OR_DIAGNOSIS
K161959:output,K161959,output,DOCUMENTATION_OR_SUMMARY
K161959:user,K161959,user,OTHER_PHYSICIAN
K161959:user,K161959,user,RADIOLOGIST
K161959:setting,K161959,setting,DIAGNOSTIC_INTERPRETATION
K161959:setting,K161959,setting,SCREENING
K161959:action,K161959,action,INTERPRETATION_OR_DIAGNOSIS
K161959:action,K161959,action,WORKFLOW_OR_DOCUMENTATION
K162830:input,K162830,input,MEDICAL_IMAGE
K162830:output,K162830,output,RECONSTRUCTION_OR_ENHANCEMENT
K162830:output,K162830,output,SEGMENTATION_OR_LOCALIZATION
K162830:user,K162830,user,OTHER_PHYSICIAN
K162830:user,K162830,user,RADIOLOGIST
K162830:setting,K162830,setting,PROCEDURAL_OR_OPERATING_ROOM
K162830:action,K162830,action,TREATMENT_OR_PROCEDURE_PLANNING
K162855:input,K162855,input,PHYSIOLOGICAL_SIGNAL
K162855:output,K162855,output,CLASSIFICATION_OR_DIAGNOSIS
K162855:output,K162855,output,DETECTION_OR_ALERT
K162855:output,K162855,output,DOCUMENTATION_OR_SUMMARY
K162855:setting,K162855,setting,MONITORING
K162855:action,K162855,action,MONITORING_OR_FOLLOW_UP
K163013:input,K163013,input,MEDICAL_IMAGE
K163013:output,K163013,output,DOCUMENTATION_OR_SUMMARY
K163013:output,K163013,output,MEASUREMENT_OR_QUANTIFICATION
K163013:output,K163013,output,SEGMENTATION_OR_LOCALIZATION
K163013:user,K163013,user,OTHER_CLINICIAN
K163013:user,K163013,user,RADIOLOGIST
K163013:setting,K163013,setting,DIAGNOSTIC_INTERPRETATION
K163013:setting,K163013,setting,MONITORING
K163013:action,K163013,action,INTERPRETATION_OR_DIAGNOSIS
K163013:action,K163013,action,MONITORING_OR_FOLLOW_UP
K163013:action,K163013,action,WORKFLOW_OR_DOCUMENTATION
K163253:input,K163253,input,MEDICAL_IMAGE
K163253:output,K163253,output,DOCUMENTATION_OR_SUMMARY
K163253:output,K163253,output,MEASUREMENT_OR_QUANTIFICATION
K163253:output,K163253,output,SEGMENTATION_OR_LOCALIZATION
K163253:user,K163253,user,OTHER_CLINICIAN
K163253:user,K163253,user,OTHER_PHYSICIAN
K163253:user,K163253,user,RADIOLOGIST
K163253:setting,K163253,setting,DIAGNOSTIC_INTERPRETATION
K163253:action,K163253,action,INTERPRETATION_OR_DIAGNOSIS
K163339:input,K163339,input,PHYSIOLOGICAL_SIGNAL
K163339:output,K163339,output,MEASUREMENT_OR_QUANTIFICATION
K163339:output,K163339,output,OTHER
K163339:setting,K163339,setting,OTHER
K163339:action,K163339,action,OTHER
K163622:input,K163622,input,AUDIO_OR_VIDEO
K163622:input,K163622,input,MEDICAL_IMAGE
K163622:input,K163622,input,MULTIMODAL
K163622:output,K163622,output,RECONSTRUCTION_OR_ENHANCEMENT
K163622:output,K163622,output,SEGMENTATION_OR_LOCALIZATION
K163622:user,K163622,user,OTHER_PHYSICIAN
K163622:setting,K163622,setting,PROCEDURAL_OR_OPERATING_ROOM
K163622:action,K163622,action,OTHER
K163622:action,K163622,action,TREATMENT_OR_PROCEDURE_PLANNING
K163623:input,K163623,input,MEDICAL_IMAGE
K163623:output,K163623,output,CLASSIFICATION_OR_DIAGNOSIS
K163623:user,K163623,user,RADIOLOGIST
K163623:action,K163623,action,OTHER
K163623:action,K163623,action,WORKFLOW_OR_DOCUMENTATION
K163665:input,K163665,input,PHYSIOLOGICAL_SIGNAL
K163665:output,K163665,output,DETECTION_OR_ALERT
K163665:output,K163665,output,DOCUMENTATION_OR_SUMMARY
K163665:output,K163665,output,MEASUREMENT_OR_QUANTIFICATION
K163665:user,K163665,user,OTHER_CLINICIAN
K163665:setting,K163665,setting,DIAGNOSTIC_INTERPRETATION
K163665:setting,K163665,setting,HOME_OR_CONSUMER
K163665:setting,K163665,setting,OTHER
K163665:action,K163665,action,INTERPRETATION_OR_DIAGNOSIS
K170069:input,K170069,input,AUDIO_OR_VIDEO
K170069:output,K170069,output,CLASSIFICATION_OR_DIAGNOSIS
K170069:output,K170069,output,MEASUREMENT_OR_QUANTIFICATION
K170069:output,K170069,output,OTHER
K170069:action,K170069,action,OTHER
K170250:input,K170250,input,AUDIO_OR_VIDEO
K170250:input,K170250,input,MEDICAL_IMAGE
K170250:input,K170250,input,MULTIMODAL
K170250:output,K170250,output,RECONSTRUCTION_OR_ENHANCEMENT
K170250:output,K170250,output,SEGMENTATION_OR_LOCALIZATION
K170250:user,K170250,user,OTHER_PHYSICIAN
K170250:setting,K170250,setting,OTHER
K170250:setting,K170250,setting,PROCEDURAL_OR_OPERATING_ROOM
K170250:action,K170250,action,OTHER
K170250:action,K170250,action,TREATMENT_OR_PROCEDURE_PLANNING
K170540:input,K170540,input,MEDICAL_IMAGE
K170540:output,K170540,output,CLASSIFICATION_OR_DIAGNOSIS
K170540:output,K170540,output,DOCUMENTATION_OR_SUMMARY
K170540:output,K170540,output,MEASUREMENT_OR_QUANTIFICATION
K170540:user,K170540,user,OTHER_PHYSICIAN
K170540:action,K170540,action,OTHER
K170540:action,K170540,action,WORKFLOW_OR_DOCUMENTATION
K170568:input,K170568,input,PHYSIOLOGICAL_SIGNAL
K170568:output,K170568,output,CLASSIFICATION_OR_DIAGNOSIS
K170568:output,K170568,output,MEASUREMENT_OR_QUANTIFICATION
K170568:output,K170568,output,RISK_SCORE_OR_PREDICTION
K170568:user,K170568,user,OTHER_CLINICIAN
K170568:user,K170568,user,OTHER_PHYSICIAN
K170568:setting,K170568,setting,DIAGNOSTIC_INTERPRETATION
K170568:action,K170568,action,INTERPRETATION_OR_DIAGNOSIS
K170747:input,K170747,input,MEDICAL_IMAGE
K170747:output,K170747,output,RECONSTRUCTION_OR_ENHANCEMENT
K170747:output,K170747,output,SEGMENTATION_OR_LOCALIZATION
K170747:user,K170747,user,OTHER_PHYSICIAN
K170747:setting,K170747,setting,PROCEDURAL_OR_OPERATING_ROOM
K170747:action,K170747,action,OTHER
K170981:input,K170981,input,MEDICAL_IMAGE
K170981:output,K170981,output,DOCUMENTATION_OR_SUMMARY
K170981:output,K170981,output,MEASUREMENT_OR_QUANTIFICATION
K170981:output,K170981,output,SEGMENTATION_OR_LOCALIZATION
K170981:user,K170981,user,OTHER
K170981:user,K170981,user,OTHER_CLINICIAN
K170981:user,K170981,user,OTHER_PHYSICIAN
K170981:user,K170981,user,RADIOLOGIST
K170981:setting,K170981,setting,DIAGNOSTIC_INTERPRETATION
K170981:setting,K170981,setting,OTHER
K170981:action,K170981,action,INTERPRETATION_OR_DIAGNOSIS
K170981:action,K170981,action,WORKFLOW_OR_DOCUMENTATION
K171122:input,K171122,input,MEDICAL_IMAGE
K171122:output,K171122,output,MEASUREMENT_OR_QUANTIFICATION
K171122:output,K171122,output,RECONSTRUCTION_OR_ENHANCEMENT
K171122:setting,K171122,setting,PROCEDURAL_OR_OPERATING_ROOM
K171122:action,K171122,action,TREATMENT_OR_PROCEDURE_PLANNING
K171315:input,K171315,input,MEDICAL_IMAGE
K171315:output,K171315,output,CLASSIFICATION_OR_DIAGNOSIS
K171315:output,K171315,output,MEASUREMENT_OR_QUANTIFICATION
K171315:user,K171315,user,TECHNOLOGIST_OR_OPERATOR
K171315:setting,K171315,setting,DIAGNOSTIC_INTERPRETATION
K171315:setting,K171315,setting,LABORATORY
K171315:action,K171315,action,INTERPRETATION_OR_DIAGNOSIS
K171328:input,K171328,input,MEDICAL_IMAGE
K171328:output,K171328,output,MEASUREMENT_OR_QUANTIFICATION
K171328:output,K171328,output,SEGMENTATION_OR_LOCALIZATION
K171328:user,K171328,user,OTHER_CLINICIAN
K171328:setting,K171328,setting,OTHER
K171328:action,K171328,action,OTHER
K171936:input,K171936,input,PHYSIOLOGICAL_SIGNAL
K171936:output,K171936,output,DOCUMENTATION_OR_SUMMARY
K171936:output,K171936,output,MEASUREMENT_OR_QUANTIFICATION
K171936:user,K171936,user,OTHER_CLINICIAN
K171936:setting,K171936,setting,MONITORING
K171936:setting,K171936,setting,OTHER
K171936:action,K171936,action,INTERPRETATION_OR_DIAGNOSIS
K172122:input,K172122,input,PHYSIOLOGICAL_SIGNAL
K172122:output,K172122,output,MEASUREMENT_OR_QUANTIFICATION
K172122:user,K172122,user,OTHER_CLINICIAN
K172122:setting,K172122,setting,DIAGNOSTIC_INTERPRETATION
K172122:action,K172122,action,INTERPRETATION_OR_DIAGNOSIS
K172356:input,K172356,input,MEDICAL_IMAGE
K172356:output,K172356,output,MEASUREMENT_OR_QUANTIFICATION
K172356:user,K172356,user,OTHER_CLINICIAN
K172356:user,K172356,user,OTHER_PHYSICIAN
K172356:action,K172356,action,OTHER
K172507:input,K172507,input,PHYSIOLOGICAL_SIGNAL
K172507:output,K172507,output,MEASUREMENT_OR_QUANTIFICATION
K172507:user,K172507,user,OTHER_CLINICIAN
K172507:user,K172507,user,OTHER_PHYSICIAN
K172507:setting,K172507,setting,MONITORING
K172507:action,K172507,action,MONITORING_OR_FOLLOW_UP
K172959:input,K172959,input,CLINICAL_TABULAR_OR_TEXT
K172959:output,K172959,output,DETECTION_OR_ALERT
K172959:output,K172959,output,RISK_SCORE_OR_PREDICTION
K172959:user,K172959,user,OTHER_CLINICIAN
K172959:setting,K172959,setting,ACUTE_TRIAGE_OR_EMERGENCY
K172959:setting,K172959,setting,INPATIENT
K172959:setting,K172959,setting,MONITORING
K172959:action,K172959,action,MONITORING_OR_FOLLOW_UP
K172983:input,K172983,input,MEDICAL_IMAGE
K172983:output,K172983,output,CLASSIFICATION_OR_DIAGNOSIS
K172983:output,K172983,output,DOCUMENTATION_OR_SUMMARY
K172983:output,K172983,output,RISK_SCORE_OR_PREDICTION
K172983:user,K172983,user,OTHER_PHYSICIAN
K172983:setting,K172983,setting,DIAGNOSTIC_INTERPRETATION
K172983:action,K172983,action,INTERPRETATION_OR_DIAGNOSIS
K172983:action,K172983,action,OTHER
K173327:input,K173327,input,MEDICAL_IMAGE
K173327:output,K173327,output,DETECTION_OR_ALERT
K173327:output,K173327,output,MEASUREMENT_OR_QUANTIFICATION
K173327:user,K173327,user,OTHER_PHYSICIAN
K173327:setting,K173327,setting,DIAGNOSTIC_INTERPRETATION
K173327:setting,K173327,setting,HOME_OR_CONSUMER
K173327:setting,K173327,setting,MONITORING
K173327:action,K173327,action,INTERPRETATION_OR_DIAGNOSIS
K173327:action,K173327,action,MONITORING_OR_FOLLOW_UP
K173420:input,K173420,input,MEDICAL_IMAGE
K173420:output,K173420,output,SEGMENTATION_OR_LOCALIZATION
K173420:user,K173420,user,OTHER
K173420:user,K173420,user,OTHER_PHYSICIAN
K173420:setting,K173420,setting,OTHER
K173420:setting,K173420,setting,PROCEDURAL_OR_OPERATING_ROOM
K173420:action,K173420,action,TREATMENT_OR_PROCEDURE_PLANNING
K173444:input,K173444,input,MEDICAL_IMAGE
K173444:output,K173444,output,DETECTION_OR_ALERT
K173444:output,K173444,output,MEASUREMENT_OR_QUANTIFICATION
K173444:output,K173444,output,SEGMENTATION_OR_LOCALIZATION
K173444:user,K173444,user,OTHER
K173444:user,K173444,user,OTHER_PHYSICIAN
K173444:user,K173444,user,RADIOLOGIST
K173444:user,K173444,user,TECHNOLOGIST_OR_OPERATOR
K173444:setting,K173444,setting,OTHER
K173444:action,K173444,action,OTHER
K173542:input,K173542,input,MEDICAL_IMAGE
K173542:output,K173542,output,MEASUREMENT_OR_QUANTIFICATION
K173542:output,K173542,output,SEGMENTATION_OR_LOCALIZATION
K173542:user,K173542,user,OTHER_CLINICIAN
K173542:setting,K173542,setting,DIAGNOSTIC_INTERPRETATION
K173542:setting,K173542,setting,MONITORING
K173542:action,K173542,action,INTERPRETATION_OR_DIAGNOSIS
K173542:action,K173542,action,MONITORING_OR_FOLLOW_UP
K173574:input,K173574,input,MEDICAL_IMAGE
K173574:output,K173574,output,CLASSIFICATION_OR_DIAGNOSIS
K173574:user,K173574,user,RADIOLOGIST
K173574:setting,K173574,setting,OTHER
K173574:action,K173574,action,INTERPRETATION_OR_DIAGNOSIS
K173605:input,K173605,input,MEDICAL_IMAGE
K173605:output,K173605,output,RECONSTRUCTION_OR_ENHANCEMENT
K173605:user,K173605,user,OTHER_CLINICIAN
K173780:input,K173780,input,AUDIO_OR_VIDEO
K173780:output,K173780,output,MEASUREMENT_OR_QUANTIFICATION
K173780:user,K173780,user,OTHER_CLINICIAN
K173780:setting,K173780,setting,DIAGNOSTIC_INTERPRETATION
K173780:action,K173780,action,INTERPRETATION_OR_DIAGNOSIS
K173810:input,K173810,input,MEDICAL_IMAGE
K173810:output,K173810,output,MEASUREMENT_OR_QUANTIFICATION
K173810:setting,K173810,setting,DIAGNOSTIC_INTERPRETATION
K173810:action,K173810,action,INTERPRETATION_OR_DIAGNOSIS
K173821:input,K173821,input,MEDICAL_IMAGE
K173821:output,K173821,output,DOCUMENTATION_OR_SUMMARY
K173821:output,K173821,output,MEASUREMENT_OR_QUANTIFICATION
K173821:output,K173821,output,SEGMENTATION_OR_LOCALIZATION
K173821:user,K173821,user,OTHER_PHYSICIAN
K173821:setting,K173821,setting,DIAGNOSTIC_INTERPRETATION
K173821:setting,K173821,setting,MONITORING
K173821:action,K173821,action,INTERPRETATION_OR_DIAGNOSIS
K173821:action,K173821,action,MONITORING_OR_FOLLOW_UP
K173839:input,K173839,input,LAB_SPECIMEN_OR_OMICS
K173839:output,K173839,output,MEASUREMENT_OR_QUANTIFICATION
K173839:user,K173839,user,OTHER_PHYSICIAN
K173839:setting,K173839,setting,DIAGNOSTIC_INTERPRETATION
K173839:setting,K173839,setting,LABORATORY
K173839:action,K173839,action,INTERPRETATION_OR_DIAGNOSIS
K173872:input,K173872,input,PHYSIOLOGICAL_SIGNAL
K173872:output,K173872,output,CLASSIFICATION_OR_DIAGNOSIS
K173872:output,K173872,output,DETECTION_OR_ALERT
K173872:user,K173872,user,OTHER_PHYSICIAN
K173872:user,K173872,user,PATIENT_OR_CAREGIVER
K173872:setting,K173872,setting,MONITORING
K173872:action,K173872,action,MONITORING_OR_FOLLOW_UP
K173939:input,K173939,input,MEDICAL_IMAGE
K173939:output,K173939,output,DETECTION_OR_ALERT
K173939:output,K173939,output,MEASUREMENT_OR_QUANTIFICATION
K173939:output,K173939,output,SEGMENTATION_OR_LOCALIZATION
K173939:user,K173939,user,OTHER_CLINICIAN
K173939:setting,K173939,setting,DIAGNOSTIC_INTERPRETATION
K173939:setting,K173939,setting,MONITORING
K173939:action,K173939,action,INTERPRETATION_OR_DIAGNOSIS
K173939:action,K173939,action,MONITORING_OR_FOLLOW_UP
K173939:action,K173939,action,WORKFLOW_OR_DOCUMENTATION
K180126:input,K180126,input,PHYSIOLOGICAL_SIGNAL
K180126:output,K180126,output,MEASUREMENT_OR_QUANTIFICATION
K180126:user,K180126,user,OTHER_CLINICIAN
K180126:setting,K180126,setting,DIAGNOSTIC_INTERPRETATION
K180126:action,K180126,action,INTERPRETATION_OR_DIAGNOSIS
K180161:input,K180161,input,MEDICAL_IMAGE
K180161:output,K180161,output,MEASUREMENT_OR_QUANTIFICATION
K180161:user,K180161,user,OTHER_PHYSICIAN
K180161:user,K180161,user,TECHNOLOGIST_OR_OPERATOR
K180161:setting,K180161,setting,DIAGNOSTIC_INTERPRETATION
K180161:action,K180161,action,INTERPRETATION_OR_DIAGNOSIS
K180343:input,K180343,input,MEDICAL_IMAGE
K180343:output,K180343,output,MEASUREMENT_OR_QUANTIFICATION
K180343:user,K180343,user,OTHER_CLINICIAN
K180343:user,K180343,user,PATIENT_OR_CAREGIVER
K180343:setting,K180343,setting,HOME_OR_CONSUMER
K180343:setting,K180343,setting,OTHER
K180343:action,K180343,action,INTERPRETATION_OR_DIAGNOSIS
K180432:input,K180432,input,PHYSIOLOGICAL_SIGNAL
K180432:output,K180432,output,CLASSIFICATION_OR_DIAGNOSIS
K180432:output,K180432,output,DOCUMENTATION_OR_SUMMARY
K180432:output,K180432,output,MEASUREMENT_OR_QUANTIFICATION
K180432:user,K180432,user,OTHER_PHYSICIAN
K180432:setting,K180432,setting,DIAGNOSTIC_INTERPRETATION
K180432:action,K180432,action,INTERPRETATION_OR_DIAGNOSIS
K180589:input,K180589,input,MEDICAL_IMAGE
K180589:output,K180589,output,RECONSTRUCTION_OR_ENHANCEMENT
K180589:setting,K180589,setting,PROCEDURAL_OR_OPERATING_ROOM
K180647:input,K180647,input,MEDICAL_IMAGE
K180647:output,K180647,output,DETECTION_OR_ALERT
K180647:user,K180647,user,RADIOLOGIST
K180647:setting,K180647,setting,ACUTE_TRIAGE_OR_EMERGENCY
K180647:action,K180647,action,TRIAGE_OR_PRIORITIZATION
K180867:input,K180867,input,MEDICAL_IMAGE
K180867:output,K180867,output,MEASUREMENT_OR_QUANTIFICATION
K180867:user,K180867,user,OTHER_PHYSICIAN
K180867:setting,K180867,setting,DIAGNOSTIC_INTERPRETATION
K180867:setting,K180867,setting,MONITORING
K180867:action,K180867,action,INTERPRETATION_OR_DIAGNOSIS
K180867:action,K180867,action,MONITORING_OR_FOLLOW_UP
K181247:input,K181247,input,MEDICAL_IMAGE
K181247:output,K181247,output,MEASUREMENT_OR_QUANTIFICATION
K181247:user,K181247,user,OTHER_PHYSICIAN
K181247:setting,K181247,setting,DIAGNOSTIC_INTERPRETATION
K181247:action,K181247,action,INTERPRETATION_OR_DIAGNOSIS
K181288:input,K181288,input,MEDICAL_IMAGE
K181288:output,K181288,output,MEASUREMENT_OR_QUANTIFICATION
K181288:user,K181288,user,OTHER_CLINICIAN
K181288:setting,K181288,setting,LABORATORY
K181288:setting,K181288,setting,OTHER
K181352:input,K181352,input,PHYSIOLOGICAL_SIGNAL
K181352:output,K181352,output,MEASUREMENT_OR_QUANTIFICATION
K181352:user,K181352,user,OTHER_CLINICIAN
K181352:user,K181352,user,PATIENT_OR_CAREGIVER
K181352:setting,K181352,setting,HOME_OR_CONSUMER
K181352:setting,K181352,setting,MONITORING
K181352:action,K181352,action,MONITORING_OR_FOLLOW_UP
K181502:input,K181502,input,PHYSIOLOGICAL_SIGNAL
K181502:output,K181502,output,CLASSIFICATION_OR_DIAGNOSIS
K181502:output,K181502,output,DOCUMENTATION_OR_SUMMARY
K181502:user,K181502,user,TECHNOLOGIST_OR_OPERATOR
K181502:setting,K181502,setting,MONITORING
K181502:action,K181502,action,INTERPRETATION_OR_DIAGNOSIS
K181572:input,K181572,input,MEDICAL_IMAGE
K181572:output,K181572,output,SEGMENTATION_OR_LOCALIZATION
K181572:user,K181572,user,OTHER_CLINICIAN
K181572:setting,K181572,setting,PROCEDURAL_OR_OPERATING_ROOM
K181572:action,K181572,action,TREATMENT_OR_PROCEDURE_PLANNING
K181574:input,K181574,input,MEDICAL_IMAGE
K181574:output,K181574,output,MEASUREMENT_OR_QUANTIFICATION
K181574:user,K181574,user,TECHNOLOGIST_OR_OPERATOR
K181685:input,K181685,input,MEDICAL_IMAGE
K181685:output,K181685,output,OTHER
K181685:user,K181685,user,OTHER_PHYSICIAN
K181685:setting,K181685,setting,OTHER
K181685:action,K181685,action,WORKFLOW_OR_DOCUMENTATION
K181704:input,K181704,input,MEDICAL_IMAGE
K181704:output,K181704,output,DETECTION_OR_ALERT
K181704:output,K181704,output,RISK_SCORE_OR_PREDICTION
